id,customer_id,product_id,amount,date
4626,77-1069852,980019090-2,19591.0223,2003-04-25 14:07:48
4627,69-7060620,158914988-2,67464.8509,2012-01-29 02:24:56
4628,98-0843718,179709017-8,28603.4148,2015-02-06 19:54:49
4629,52-1636824,200443529-1,31221.0443,2011-08-22 10:56:46
4630,98-3817574,716291424-1,4451.219,2000-06-02 01:40:25
4631,24-3974593,307622489-1,7375.7054,2006-10-05 17:11:41
4632,39-0165497,883812206-7,149797.1382,2009-03-08 07:42:36
4633,15-9619001,499259038-1,30041.6314,2016-02-12 03:43:04
4634,28-3022433,647184970-2,20874.9222,2012-08-02 12:16:27
4635,21-9239556,865941086-6,58726.7941,2005-02-01 12:46:56
4636,17-4310820,865941086-6,91286.0547,2012-10-20 20:45:09
4637,26-3610493,879915235-5,49053.4521,2015-07-02 16:59:20
4638,87-3625780,492014152-1,22320.8658,2014-06-30 00:02:59
4639,90-8114706,692637873-8,104232.7247,2004-07-24 19:01:21
4640,82-7934631,215667691-7,81313.8179,1999-09-21 18:15:18
4641,50-0708054,713359812-4,20764.0059,2003-06-05 17:39:58
4642,99-2069361,409366674-1,226206.5791,2013-04-12 16:29:44
4643,36-7528065,964698508-4,98604.2996,2001-09-22 18:57:00
4644,43-2204281,975021528-1,171093.4934,1997-09-17 23:43:07
4645,59-6237496,235037630-3,88328.9095,1999-10-24 04:59:29
4646,59-0085408,191930944-6,73200.6216,2008-07-06 07:46:03
4647,26-1346465,907653742-9,1995.9258,2007-05-02 09:39:35
4648,95-7889198,097492473-3,25421.9309,1999-06-27 14:02:11
4649,63-4795655,820676242-6,29389.6022,2015-07-10 05:29:47
4650,50-3596349,183440616-1,49615.4381,2002-05-29 09:16:27
4651,27-3830719,866279007-0,95033.7508,2007-11-27 17:19:44
4652,09-7261187,849649880-8,64066.2418,2005-05-21 15:09:43
4653,40-6645876,220439702-4,1262.3442,1997-10-09 03:06:27
4654,08-1833714,215452072-3,22888.8077,2002-03-16 07:18:49
4655,51-1469001,181268129-1,47228.5924,2012-09-03 20:18:12
4656,08-1833714,371719009-1,52556.9375,2010-08-27 14:50:39
4657,92-9237254,305053721-3,18358.0037,2014-11-15 03:00:52
4658,95-3195746,608784488-0,29082.1162,2003-04-19 02:58:32
4659,41-1822922,617343031-2,121571.3706,2013-11-10 15:45:04
4660,48-2945430,100256764-5,205962.2349,1999-02-12 06:23:51
4661,21-6075335,423456986-0,42951.4459,2012-07-22 01:35:42
4662,79-9211968,909574134-6,7804.6483,2013-07-25 16:04:49
4663,17-0866090,474697096-3,87037.6383,2012-02-13 06:25:19
4664,20-2864256,298101240-1,99297.4145,1998-12-09 22:55:48
4665,76-9604004,503754960-4,100666.1793,2005-09-01 13:27:09
4666,56-1561825,891436249-3,194484.575,2008-05-22 18:59:33
4667,81-0703727,156922920-1,75038.8735,2008-03-19 02:42:18
4668,78-6623707,933238465-7,47730.5882,2003-09-21 06:06:30
4669,86-3305410,657336511-9,43996.2423,2008-02-10 03:07:49
4670,28-9793973,820933771-8,20500.9838,2008-03-25 16:10:51
4671,58-6922427,624207654-3,67028.2416,2008-01-31 21:36:44
4672,51-8928759,071676852-6,6741.6468,2016-04-10 02:47:45
4673,94-6653460,488529001-5,34159.0903,2000-07-23 07:26:24
4674,62-7769362,100256764-5,56994.9278,2009-05-31 00:45:07
4675,37-3745870,909574134-6,28263.0202,2001-05-31 14:18:48
4676,63-8202734,635940491-5,146761.8805,2000-10-04 13:49:05
4677,59-3432843,012133825-8,108823.0247,2010-10-15 22:03:00
4678,51-0082738,453532567-7,29672.9833,2016-06-15 08:12:39
4679,20-7339676,974995039-9,169969.5488,2015-12-17 12:04:18
4680,24-3197905,222966580-4,7451.0745,1999-09-01 05:17:26
4681,55-8369079,987230263-4,151231.3107,2003-05-02 15:37:22
4682,41-3840581,809782089-7,121183.518,2000-10-30 17:34:24
4683,80-7498482,752479168-2,76249.1285,2011-01-21 04:17:31
4684,50-3913789,989983458-0,7640.9901,1999-08-28 18:22:03
4685,46-9961736,223495612-9,42762.5129,1997-12-21 23:47:24
4686,63-8202734,673272231-X,93306.6932,1998-02-03 12:21:22
4687,73-2788714,129150665-9,54594.4852,2011-10-27 14:19:41
4688,27-9673083,305451566-4,14328.0198,2009-10-12 21:58:45
4689,36-8039912,845409921-2,33845.8889,2002-09-25 21:33:06
4690,24-3974593,635927110-9,140250.4658,2010-07-21 17:39:51
4691,76-3626876,899969229-9,27482.2095,1998-09-13 03:50:33
4692,39-3691700,992253866-0,86509.9827,2001-08-24 16:28:05
4693,42-5886836,034043697-2,186235.3463,2006-06-18 04:58:11
4694,99-3102630,089991830-1,226894.749,2010-01-21 23:43:44
4695,81-3108344,908928065-0,18209.1705,2004-05-04 17:08:25
4696,51-2780599,307622489-1,21058.989,2001-10-04 22:33:31
4697,87-7651412,345869173-1,127056.3152,2013-05-18 14:03:46
4698,17-7870513,586151939-0,45815.4353,2007-01-07 20:45:00
4699,44-5833427,689860590-9,57757.7356,1998-07-15 05:58:07
4700,67-0506662,736886235-2,68600.6839,2012-08-17 15:53:26
4701,31-4492968,655880774-2,56484.9737,2002-03-13 08:11:56
4702,37-9199846,218784345-9,199785.3912,2005-07-29 01:15:35
4703,67-7111397,981341524-X,144727.6567,2011-07-21 12:08:49
4704,45-7655423,871720056-3,98958.7374,2000-10-08 04:48:13
4705,16-3873498,505997043-4,18832.4898,2002-04-19 20:41:13
4706,15-5687770,849649880-8,37524.7857,1999-06-11 21:49:33
4707,03-5364672,492014152-1,50267.4854,2007-02-18 04:30:47
4708,65-5921908,886792991-7,14030.05,2016-01-07 09:16:36
4709,38-2732538,143608992-1,174621.7277,2012-02-05 15:40:54
4710,06-9163818,925596027-X,93754.2318,2001-01-13 01:53:30
4711,55-8814320,120550583-0,62798.1104,2008-02-09 11:19:49
4712,66-3286964,538225014-6,15690.8421,2010-09-09 14:11:57
4713,95-7416109,834861511-3,121021.0235,2016-08-31 20:48:21
4714,02-8444141,803133020-4,130028.7982,1998-05-04 02:33:32
4715,72-6389235,879078554-1,60805.0152,1997-10-28 13:07:57
4716,38-0986499,280139138-7,191817.6863,2014-08-06 12:12:19
4717,09-8510620,093555241-3,134964.2583,2009-04-18 22:47:57
4718,07-9718252,205959742-0,144119.6588,2008-06-04 13:31:14
4719,73-2788714,659766465-5,230723.443,1999-09-26 11:52:03
4720,68-4744589,369085873-9,26510.5302,2000-10-15 01:23:37
4721,99-2913192,436228036-7,25909.2393,2000-11-03 07:02:32
4722,15-0703985,926383395-8,93859.8035,2008-11-11 13:02:26
4723,74-9523286,018425738-7,53591.4704,2015-04-06 05:57:52
4724,26-2806034,506773320-9,146290.1375,2000-08-01 02:40:02
4725,06-2284177,370436898-9,64564.3007,2006-01-30 09:40:22
4726,48-0561730,423389191-2,153780.5138,1999-04-19 00:47:48
4727,08-4902958,582400740-3,158671.6185,2012-06-15 04:14:25
4728,70-9724814,210256465-7,26381.9966,2004-03-25 05:16:29
4729,16-1629987,295064126-1,54006.0976,2007-07-01 07:43:52
4730,67-2003355,540133762-0,30273.4636,2014-06-10 17:29:37
4731,91-7569922,838142661-8,104499.8337,2003-09-30 06:50:47
4732,48-3887088,386539260-1,51628.9793,2010-05-16 13:32:22
4733,43-1982008,660998640-1,19242.5888,2016-08-30 00:44:18
4734,52-6140882,531556671-4,72914.3595,2009-05-22 20:50:17
4735,32-3541932,434326412-2,116253.1063,2003-07-10 01:59:31
4736,16-7703451,488091887-3,85646.4271,2000-08-30 13:27:25
4737,80-4908124,849649880-8,11102.8435,2005-06-08 15:59:59
4738,08-1676398,614579788-6,4284.5252,2008-07-10 01:12:04
4739,33-1462628,631065149-8,197083.2482,2003-03-04 14:09:09
4740,59-0085408,352092426-9,185229.4218,2006-05-25 23:38:57
4741,65-3162812,493987222-X,118728.8943,2016-03-18 19:16:58
4742,94-7250345,824022579-9,80078.8893,2006-10-04 06:07:44
4743,04-2596619,338760834-9,227022.725,2013-07-10 14:39:45
4744,79-5945617,438656413-6,61887.2529,2001-01-24 08:01:22
4745,92-3613187,914941837-8,39671.4688,2012-06-03 07:19:02
4746,18-3850978,407425187-6,107571.2503,2014-12-29 08:13:14
4747,23-2132592,191930944-6,29683.7161,2000-05-11 00:30:19
4748,32-6679507,599264731-7,25867.2929,2015-06-30 20:05:05
4749,71-3681717,286213230-6,58617.657,2006-09-12 10:47:44
4750,57-1732443,783055165-0,111007.2759,2013-12-14 12:29:56
4751,88-2968661,296009777-7,62593.5451,2010-10-15 02:00:01
4752,36-7528065,828504634-6,130875.3604,2013-08-21 10:40:21
4753,76-9208368,870452171-4,242128.1986,2014-05-08 05:30:28
4754,90-6524976,849649880-8,73454.7006,1997-11-07 05:42:31
4755,53-6683209,189009146-4,47797.9116,2000-01-29 06:02:07
4756,10-3661231,242507100-8,186962.5865,2006-10-09 13:45:39
4757,85-2609676,956787568-5,6564.0436,2002-06-24 19:55:31
4758,37-0624117,707814920-3,25940.883,2013-02-28 13:23:59
4759,42-3601726,538225014-6,68558.372,1998-05-18 19:29:01
4760,39-7262318,984737695-6,9384.4418,1998-01-09 14:18:24
4761,98-6648384,348216209-3,246631.9975,2004-12-19 07:41:51
4762,65-3162812,114763117-4,8754.7037,2003-10-28 13:44:47
4763,89-6684655,569845441-8,126160.2188,2013-01-15 09:32:52
4764,90-8370848,170115374-2,30318.2753,2012-07-25 15:02:49
4765,18-6800147,082195169-6,15822.1593,2014-07-20 13:39:43
4766,31-5471814,109707266-5,73645.7534,2005-02-05 07:56:56
4767,55-1575984,771635842-1,24738.3136,2003-03-11 06:43:47
4768,26-6429792,856164683-7,183174.696,2008-05-27 23:41:39
4769,76-2061262,588375697-2,158328.9466,1999-07-01 05:10:03
4770,38-1420897,839376387-8,2462.9111,1999-03-13 21:33:41
4771,69-6542473,278037910-3,138159.3177,1997-12-18 07:09:22
4772,90-0608542,086226579-7,56639.4694,2016-07-24 08:17:17
4773,51-2156588,307446106-3,18663.9925,2015-11-15 11:57:54
4774,92-9208097,608784488-0,52065.2766,2007-06-23 11:04:06
4775,99-9865582,894609157-6,50891.1832,2016-04-23 13:39:05
4776,81-2957898,362616135-8,13549.8683,2000-04-18 00:32:29
4777,27-0938229,170050250-6,29168.7184,1999-08-29 12:03:06
4778,95-1933390,914830013-6,9694.5772,2000-01-20 09:12:52
4779,76-2333982,394517653-0,2841.6838,1998-09-19 07:02:12
4780,74-5294530,230556581-X,36639.1373,2008-09-06 06:59:17
4781,31-1621575,820676242-6,72237.4718,2012-01-31 13:12:41
4782,10-7900493,546207224-4,52884.0976,2011-12-25 09:29:18
4783,27-3830719,812610449-X,7283.6954,2000-04-10 21:21:14
4784,56-1626446,832826085-9,181772.9965,1998-03-17 02:58:04
4785,81-7134659,110796223-4,44405.2076,2008-06-09 16:40:41
4786,54-6248305,927160886-0,78388.5647,2004-06-05 08:36:56
4787,65-9711630,158141301-7,104577.4841,2003-07-19 23:59:10
4788,44-5833427,914002234-X,78542.4593,2004-10-17 22:25:34
4789,10-2396025,884221246-6,46019.2002,2011-09-23 13:51:08
4790,38-1420897,036960416-4,5158.3201,2002-06-21 00:35:30
4791,73-1974172,611165973-1,42015.6354,2011-03-21 22:04:28
4792,45-2780531,243310728-8,14702.5607,2010-06-27 04:36:22
4793,23-9010960,465373632-4,32546.1555,2014-05-20 15:58:19
4794,36-1073540,614296582-6,127116.2834,1999-09-20 21:05:45
4795,63-7429130,285017163-8,38204.3359,2011-04-23 03:26:52
4796,08-4187911,440485465-X,31646.5402,2004-09-27 22:57:43
4797,09-3929791,951314307-4,17102.1292,2004-11-12 18:33:35
4798,81-7656372,995673892-1,147803.3887,2015-09-25 20:41:22
4799,92-9208097,186393639-4,25937.206,2012-04-25 06:05:18
4800,38-9591204,253317060-7,12036.9932,2006-07-11 01:51:26
4801,94-7239808,493124976-0,111010.9197,2010-04-25 19:09:42
4802,76-2260696,907450593-7,4056.2056,2005-04-12 18:23:14
4803,24-2133928,915487483-1,8921.8236,2007-05-19 09:29:55
4804,10-6267588,055397946-9,34893.9133,1998-03-20 14:40:37
4805,22-3845583,466945671-7,255958.7038,2014-12-03 06:05:26
4806,00-9039325,960970860-9,185589.0128,2004-08-04 19:40:43
4807,29-9070700,866793171-3,188540.9324,2011-12-04 03:43:35
4808,51-1469001,397188256-0,127282.8093,2006-10-04 17:36:14
4809,08-0340879,137926650-5,28244.2712,2015-01-01 03:03:46
4810,99-3456328,566953596-0,70239.3803,2007-04-21 16:08:07
4811,13-2896448,752479168-2,91623.9719,1998-01-24 09:52:48
4812,65-5921908,033982246-5,24062.3216,2004-04-26 08:42:55
4813,79-3024212,776307423-X,20514.288,2001-02-07 23:02:28
4814,01-1076657,759546884-1,192527.1821,1999-12-13 09:37:43
4815,11-3361883,340707308-9,48540.5421,2014-06-30 02:53:32
4816,56-1561825,609359366-5,170216.6679,2005-01-30 00:00:44
4817,90-5840059,371195914-8,51545.9169,1998-04-27 16:48:34
4818,33-8293563,681412780-6,220360.6312,2007-07-24 03:27:30
4819,46-3679381,812610449-X,16171.1047,2003-05-24 04:28:46
4820,72-8957723,753678181-4,28180.8471,2011-05-24 13:27:43
4821,19-1477150,371195914-8,76157.8522,2002-09-04 02:54:52
4822,19-8534397,039953116-5,151273.8796,2007-07-09 04:54:37
4823,90-4880401,590820351-3,258078.7914,1999-02-22 08:12:52
4824,14-9185845,953591314-X,167717.6707,2007-12-03 13:42:33
4825,86-6437391,801553310-4,175520.8742,2012-11-17 06:07:24
4826,78-8436728,767822136-3,5184.0571,2006-06-23 04:36:41
4827,31-2051176,551312780-6,5705.1525,2006-06-04 02:43:15
4828,55-6566727,305105300-7,142614.7264,2013-11-18 02:31:17
4829,72-8388902,453532567-7,49898.3846,2011-09-08 20:34:49
4830,60-5201273,378198465-6,19329.5426,2006-04-14 05:49:03
4831,71-8433510,113237600-9,115938.3308,1999-12-27 06:21:46
4832,48-9814675,732123035-X,167333.229,1999-10-01 11:48:28
4833,42-4813733,652466420-5,35650.562,2016-06-21 08:10:58
4834,97-3543181,917281425-X,38928.4599,2010-07-02 17:21:59
4835,89-9226040,461255258-X,88860.4779,2008-04-09 00:58:03
4836,42-5027171,746274055-9,39991.3522,2002-07-02 16:32:48
4837,18-1662195,362616135-8,20963.7802,1999-08-21 01:44:57
4838,15-6683180,158141301-7,241294.3574,2014-01-29 03:00:20
4839,72-6389235,806347844-4,47347.8382,2004-06-22 20:33:13
4840,62-4172761,658174857-9,97837.7309,2002-08-23 19:33:03
4841,19-1477150,073714030-5,132122.0653,2007-01-08 20:17:51
4842,48-0561730,286614490-2,78379.5902,2011-04-19 02:49:04
4843,78-7062226,459589343-4,135966.1701,1998-03-19 07:03:34
4844,19-1477150,457779822-0,183893.109,2009-08-26 04:43:06
4845,25-1458295,533163834-1,56070.0007,2010-06-15 05:19:47
4846,04-6011731,365601923-1,184122.8729,2004-06-15 03:33:06
4847,66-9418058,783331237-1,40962.6757,2002-03-01 12:55:24
4848,45-2799337,069773959-7,8803.5163,1999-04-27 19:40:36
4849,87-7651412,877586560-2,121485.4755,2003-06-12 05:50:29
4850,41-8786965,176846554-1,71271.4614,2000-04-18 18:31:21
4851,89-8345263,875378031-0,10316.7033,2010-09-12 07:20:40
4852,92-9237254,346289124-3,45154.0632,2008-04-28 04:38:39
4853,10-0918804,425278192-2,92794.0121,1998-09-20 15:03:07
4854,67-0506662,789674376-0,92969.6229,2005-12-21 07:03:39
4855,57-7081328,809782089-7,75858.6214,2000-04-23 22:14:50
4856,01-6144206,617343031-2,79584.0563,2000-07-18 19:59:08
4857,94-8404634,721268863-0,39632.4547,2014-04-12 08:25:48
4858,36-2914725,732912216-5,72241.0189,2002-10-10 13:25:03
4859,52-9950435,347795413-0,140870.2719,2007-10-28 09:16:45
4860,86-1789443,736886235-2,165722.2328,2008-02-11 00:14:36
4861,16-9336537,047219001-6,91308.1011,2000-12-04 01:00:36
4862,00-9617479,614300302-5,83441.4449,2010-01-27 18:43:30
4863,47-9262627,039953116-5,239209.2877,2009-08-12 23:17:31
4864,07-9718252,741679840-X,31443.3688,2002-09-06 21:51:21
4865,56-1626446,231421229-0,32114.0911,2008-10-21 21:47:38
4866,69-6542473,688178100-8,53328.4285,2007-05-17 20:21:19
4867,61-1300312,918095329-8,56721.4949,2002-11-15 09:59:19
4868,04-4856006,599264731-7,6440.6945,2016-08-03 06:54:20
4869,11-8115784,081610385-2,23351.2524,1998-12-31 23:17:16
4870,04-8467241,964898983-4,37770.1438,2008-07-28 15:26:51
4871,93-3850634,820831519-2,76572.2755,1998-04-05 04:39:17
4872,00-9039325,144640712-8,115557.3381,2016-05-26 01:07:22
4873,21-5376437,340239179-1,12405.6387,2006-08-02 07:55:44
4874,03-2593797,271504996-X,35062.8149,2002-06-16 23:15:15
4875,20-8778719,216538751-5,30486.686,2006-05-19 19:41:45
4876,62-4172761,107705150-6,44379.6423,2000-12-23 06:23:29
4877,29-9776558,851333193-7,111268.1656,2008-11-23 02:07:57
4878,31-3361928,272989844-1,140742.2186,2002-09-01 12:10:27
4879,46-9961736,580347623-4,81453.0831,1999-03-03 17:55:17
4880,45-0043640,311303660-7,24716.8787,2000-10-24 16:56:15
4881,72-5469594,951355868-1,4717.7328,2008-06-05 14:42:39
4882,06-4505932,367150338-6,81624.3833,2015-04-27 19:07:42
4883,18-2934477,269856775-9,79720.0989,2007-09-22 16:23:23
4884,50-2291214,113237600-9,63037.6093,2014-12-30 20:00:11
4885,92-2945223,885441555-3,52668.1149,2009-06-03 10:17:18
4886,31-4492968,191891319-6,114415.3734,2007-12-23 09:44:51
4887,68-2557706,212314100-3,34483.8395,2000-04-14 06:01:39
4888,56-4424495,081610385-2,76893.5391,2007-12-10 06:35:37
4889,76-2260696,551312780-6,8269.928,2000-11-30 10:53:23
4890,31-2051176,871720056-3,123561.065,1999-06-16 18:47:58
4891,39-9227214,980019090-2,20921.8946,2002-07-31 11:28:19
4892,01-6715076,783959618-5,75070.1358,2011-07-08 18:09:19
4893,69-1008298,135600908-5,550.3116,2005-07-11 10:44:43
4894,19-4066663,834861511-3,87019.9333,2013-12-23 09:20:36
4895,58-3996876,278037910-3,53324.6299,1999-11-28 16:11:02
4896,30-8588543,258245012-X,22061.8095,2002-09-27 21:28:08
4897,08-1676398,820831519-2,28994.9316,2001-09-30 19:22:34
4898,73-1974172,181268129-1,98482.6696,2004-01-22 02:27:07
4899,19-7243108,833847232-8,33049.7177,1999-08-12 05:02:27
4900,37-5491932,589458778-6,28152.5661,2008-04-21 06:31:36
4901,46-9961736,430854624-9,48415.2493,2006-08-31 00:15:57
4902,48-1132626,179709017-8,33095.7846,2010-02-07 20:23:31
4903,41-1536104,616908984-9,40875.1868,2015-04-04 09:55:27
4904,81-3108344,493987222-X,105770.4711,2010-04-08 18:22:49
4905,94-6459784,305105300-7,30381.6259,1998-09-13 07:26:33
4906,23-9010960,242507100-8,126065.1485,2003-01-08 03:18:50
4907,56-4831681,735671730-1,61171.8733,1999-10-15 23:12:26
4908,56-8526928,492014152-1,13712.4123,2001-12-18 15:54:10
4909,00-5211258,291917750-8,69159.3444,2002-03-28 12:06:00
4910,26-1097766,578740959-0,101937.4295,2014-08-11 11:08:58
4911,26-6429792,242507100-8,59132.0143,1998-04-07 06:11:59
4912,74-1402740,522700905-8,164525.8843,1998-02-04 03:13:11
4913,23-9835494,158856540-8,101009.9188,2016-08-22 09:24:12
4914,85-8722859,338760834-9,53591.1142,2012-06-07 07:20:26
4915,04-1347465,871720056-3,19382.0472,2011-02-25 11:28:13
4916,54-8696842,707814920-3,171821.5956,2003-05-01 10:52:59
4917,22-0766477,141497047-1,13263.0659,2010-07-13 17:26:03
4918,81-4297552,849649880-8,86231.5165,2013-08-02 10:32:42
4919,86-3645396,728019655-1,55883.0144,2001-09-14 20:16:53
4920,44-4981578,001096396-0,28394.1928,2013-12-30 18:23:53
4921,47-2179054,631545886-6,66362.1803,2005-12-07 12:36:01
4922,83-4733242,732912216-5,140217.7397,2002-05-16 16:19:10
4923,56-4831681,852931474-3,36882.5471,2002-10-13 17:56:42
4924,81-6528972,043251089-3,55032.1574,2009-10-14 22:14:52
4925,69-6542473,783928373-X,93991.859,1997-10-18 18:19:36
4926,76-4667019,951740778-5,77850.2827,2002-04-23 15:19:41
4927,39-7262318,143608992-1,92247.6244,2005-04-21 09:19:05
4928,62-5021340,748986158-6,139264.7845,2010-06-07 04:13:25
4929,16-9336537,465373632-4,195613.454,1997-10-04 20:43:03
4930,12-0014377,741200349-6,116502.4,2005-06-02 14:50:43
4931,24-3197905,459227117-3,81222.3966,2011-10-19 19:57:14
4932,27-3830719,834476117-4,166650.0648,2010-07-11 18:23:21
4933,12-6720857,397188256-0,130265.7504,1998-03-07 16:19:47
4934,30-9536208,346906575-6,93655.6195,2014-07-23 13:07:41
4935,32-3580509,566769572-3,18494.0355,2002-10-31 13:24:08
4936,27-4754152,307446106-3,5844.0789,2000-06-28 20:27:22
4937,13-2896448,253317060-7,70966.5197,2011-02-10 21:40:43
4938,53-3311212,120550583-0,42459.6215,2003-08-05 07:20:17
4939,10-2396025,582400740-3,118818.6676,2007-02-01 03:38:02
4940,44-3106605,789456380-3,149342.3459,2009-09-26 08:36:42
4941,75-1530898,324336770-0,13385.9391,2004-04-29 17:18:50
4942,08-6068894,342871752-X,72265.8427,1998-06-24 04:37:53
4943,70-0073676,423456986-0,29196.7033,2016-02-18 08:42:40
4944,14-4923596,931984212-4,141146.4647,2016-07-06 09:26:01
4945,38-4573314,984737695-6,14190.8555,2001-01-09 13:50:00
4946,51-0082738,192431668-4,2001.0937,2000-04-14 06:44:08
4947,84-1298014,530055441-3,226643.8168,2002-03-06 11:42:15
4948,99-6082431,277776320-8,33248.069,2016-07-09 00:38:43
4949,63-9153982,439240474-9,52207.0529,2014-11-25 13:48:31
4950,42-3366274,340707308-9,69131.1806,2009-09-02 07:36:09
4951,28-6601775,503754960-4,200332.8839,2005-01-04 20:53:38
4952,06-3302729,524457038-2,25333.1824,2009-06-08 21:25:28
4953,71-8433510,611958928-7,626.4111,2004-03-22 03:59:27
4954,61-4708266,003682932-3,99572.8596,2006-08-11 02:30:57
4955,58-8827718,458553246-3,117707.6655,2001-02-03 10:53:08
4956,78-1174647,552905214-2,52112.0752,2008-10-08 20:56:32
4957,14-3656948,233641453-8,77381.4211,1998-01-28 12:26:47
4958,60-1343159,951740778-5,26880.7694,2002-06-13 04:07:02
4959,44-2745251,175517182-X,14409.0016,2016-08-03 22:30:52
4960,44-9461957,080967479-3,19599.8414,2005-04-12 14:54:16
4961,09-5456264,533605413-5,218846.7146,2010-01-23 21:03:31
4962,94-3222117,033982246-5,25870.589,2010-04-15 07:02:18
