DAY_OF_MONTH,DAY_OF_WEEK,CARRIER,TAIL_NUM,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY_NEW,CRS_ARR_TIME,ARR_TIME,ARR_DELAY_NEW,CRS_ELAPSED_TIME,DISTANCE
31,5,AS,N612AS,118,11630,FAI,14747,SEA,1715,1710,0,2150,2128,0,215,1533
31,5,AS,N796AS,120,10299,ANC,14747,SEA,1910,1904,0,2333,2317,0,203,1448
31,5,AS,N762AS,121,14747,SEA,10299,ANC,2350,2346,0,248,222,0,238,1448
31,5,AS,N508AS,122,10299,ANC,14057,PDX,50,50,0,519,523,4,209,1542
31,5,AS,N612AS,123,14747,SEA,11630,FAI,1325,1321,0,1625,1609,0,240,1533
31,5,B6,N306JB,2807,14321,PWM,12478,JFK,600,554,0,721,706,0,81,273
31,5,B6,N306JB,1273,12478,JFK,10994,CHS,805,801,0,1008,1007,0,123,636
31,5,B6,N306JB,1274,10994,CHS,12478,JFK,1046,1044,0,1230,1221,0,104,636
31,5,B6,N306JB,2402,12478,JFK,10792,BUF,1314,1310,0,1436,1425,0,82,301
31,5,B6,N306JB,2601,10792,BUF,12478,JFK,1512,1505,0,1640,1634,0,88,301
31,5,B6,N306JB,1185,12478,JFK,14492,RDU,1735,1738,3,1921,1918,0,106,427
31,5,B6,N306JB,1186,14492,RDU,12478,JFK,1957,2003,6,2126,2126,0,89,427
31,5,B6,N309JB,1334,14843,SJU,13204,MCO,931,931,0,1144,1137,0,193,1189
31,5,B6,N309JB,1888,13204,MCO,13933,ORH,1220,1219,0,1510,1454,0,170,1091
31,5,B6,N309JB,2019,13933,ORH,11697,FLL,1630,1622,0,1950,1935,0,200,1211
31,5,B6,N309JB,1146,11697,FLL,14524,RIC,2030,2018,0,2243,2231,0,133,805
31,5,B6,N316JB,846,13204,MCO,15070,SWF,1755,1747,0,2037,2014,0,162,989
31,5,B6,N317JB,675,12478,JFK,13495,MSY,649,649,0,915,906,0,206,1182
31,5,B6,N317JB,76,13495,MSY,12478,JFK,1000,956,0,1343,1334,0,163,1182
31,5,B6,N317JB,581,12478,JFK,12191,HOU,1424,1422,0,1731,1735,4,247,1428
31,5,B6,N317JB,582,12191,HOU,12478,JFK,1807,1811,4,2219,2214,0,192,1428
31,5,B6,N318JB,1084,14492,RDU,10721,BOS,1340,1654,194,1527,1836,189,107,612
31,5,B6,N318JB,57,10721,BOS,12264,IAD,620,614,0,814,803,0,114,413
31,5,B6,N318JB,56,12264,IAD,10721,BOS,850,845,0,1018,1013,0,88,413
31,5,B6,N318JB,1083,10721,BOS,14492,RDU,1059,1057,0,1304,1301,0,125,612
31,5,B6,N323JB,289,10721,BOS,11278,DCA,714,712,0,900,902,2,106,399
31,5,B6,N323JB,1223,11278,DCA,13204,MCO,1000,952,0,1221,1213,0,141,759
31,5,B6,N323JB,1294,13204,MCO,12197,HPN,2055,2040,0,2332,2311,0,157,972
31,5,B6,N324JB,1169,14524,RIC,13204,MCO,700,657,0,902,904,2,122,667
31,5,B6,N324JB,1170,13204,MCO,14524,RIC,940,940,0,1130,1141,11,110,667
31,5,B6,N324JB,1145,14524,RIC,11697,FLL,1208,1214,6,1430,1446,16,142,805
31,5,DL,N727TW,440,12478,JFK,14747,SEA,745,745,0,1103,1054,0,378,2422
31,5,DL,N718TW,442,12478,JFK,14747,SEA,1835,1831,0,2205,2140,0,390,2422
31,5,DL,N3758Y,444,12478,JFK,14679,SAN,1910,1908,0,2237,2239,2,387,2446
31,5,DL,N926DL,453,12478,JFK,13303,MIA,1100,1058,0,1412,1358,0,192,1089
31,5,DL,N717TW,454,12478,JFK,15024,STT,829,822,0,1343,1304,0,254,1623
31,5,DL,N3760C,457,12478,JFK,14843,SJU,900,900,0,1350,1337,0,230,1598
31,5,DL,N3763D,458,12478,JFK,14107,PHX,2000,2002,2,2350,2350,0,350,2153
31,5,DL,N624AG,462,12478,JFK,14869,SLC,700,700,0,1030,1056,26,330,1990
31,5,DL,N706TW,466,14869,SLC,12478,JFK,830,823,0,1459,1412,0,269,1990
31,5,DL,N722TW,468,14771,SFO,12478,JFK,1130,1149,19,1958,1951,0,328,2586
31,5,DL,N721TW,469,12478,JFK,14771,SFO,1000,957,0,1335,1336,1,395,2586
31,5,DL,N705TW,472,12478,JFK,12892,LAX,900,858,0,1228,1238,10,388,2475
31,5,DL,N3765,474,12478,JFK,10397,ATL,830,1305,275,1108,1543,275,158,760
31,5,DL,N193DN,476,12892,LAX,12478,JFK,645,639,0,1505,1421,0,320,2475
31,5,DL,N705TW,477,12478,JFK,12892,LAX,1645,1643,0,2019,2013,0,394,2475
31,5,DL,N919DL,478,10397,ATL,12478,JFK,1733,1746,13,1957,1947,0,144,760
31,5,DL,N925DL,480,12478,JFK,13204,MCO,1100,1054,0,1358,1347,0,178,944
31,5,DL,N3762Y,485,12478,JFK,10397,ATL,1600,1612,12,1840,1828,0,160,760
31,5,DL,N374DA,486,12478,JFK,10397,ATL,1315,1320,5,1548,1541,0,153,760
31,5,EV,N29906,4116,13158,MAF,12266,IAH,1835,1825,0,2003,1948,0,88,429
31,5,EV,N12528,4117,12266,IAH,12951,LFT,1018,1015,0,1114,1101,0,56,201
31,5,EV,N12528,4117,12951,LFT,12266,IAH,1144,1143,0,1249,1243,0,65,201
31,5,EV,N13936,4168,12992,LIT,12266,IAH,1436,1507,31,1603,1634,31,87,374
31,5,EV,N16525,4169,12266,IAH,10781,BTR,851,845,0,955,946,0,64,253
31,5,EV,N14542,4170,12266,IAH,13342,MKE,1104,1119,15,1341,1351,10,157,984
31,5,EV,N13969,4171,11618,EWR,13485,MSN,1430,1427,0,1605,1612,7,155,799
31,5,EV,N13969,4171,13485,MSN,11042,CLE,1635,1635,0,1852,1850,0,77,402
31,5,EV,N13978,4172,10599,BHM,12266,IAH,1250,1241,0,1449,1424,0,119,562
31,5,EV,N13978,4172,12266,IAH,10599,BHM,1041,1034,0,1220,1203,0,99,562
31,5,EV,N14940,4173,10599,BHM,12266,IAH,1456,1443,0,1655,1623,0,119,562
31,5,EV,N14940,4173,12266,IAH,10599,BHM,1246,1244,0,1426,1409,0,100,562
31,5,EV,N14925,4174,10599,BHM,12266,IAH,1805,1751,0,2005,1932,0,120,562
31,5,EV,N14972,3848,11618,EWR,11057,CLT,1511,1546,35,1713,1753,40,122,529
31,5,EV,N13988,3850,12264,IAD,13931,ORF,1220,1217,0,1320,1310,0,60,157
31,5,EV,N12569,3851,12266,IAH,12896,LBB,842,851,9,1016,1021,5,94,458
31,5,DL,N904DE,1791,10397,ATL,10994,CHS,1510,1509,0,1620,1630,10,70,259
31,5,DL,N904DE,1791,10994,CHS,10397,ATL,1700,1706,6,1820,1821,1,80,259
31,5,DL,N623DL,1792,14679,SAN,10397,ATL,2250,2244,0,545,526,0,235,1892
31,5,DL,N971DL,1793,14492,RDU,10397,ATL,715,951,156,856,1123,147,101,356
31,5,DL,N316NB,1794,11292,DEN,12953,LGA,1540,1641,61,2113,2204,51,213,1620
31,5,DL,N3737C,1795,12889,LAS,12478,JFK,715,714,0,1457,1430,0,282,2248
31,5,DL,N377NW,1796,13487,MSP,12953,LGA,1005,1004,0,1348,1321,0,163,1020
31,5,DL,N803DN,1797,10397,ATL,15304,TPA,2025,2102,37,2148,2222,34,83,406
31,5,DL,N392DA,1798,13487,MSP,12889,LAS,2020,2030,10,2149,2156,7,209,1299
31,5,DL,N6702,1799,13487,MSP,10397,ATL,1730,1749,19,2057,2108,11,147,907
31,5,DL,N905DE,1801,10721,BOS,10397,ATL,1100,1109,9,1359,1426,27,179,946
31,5,DL,N960DL,1802,10397,ATL,13851,OKC,810,1125,195,934,1237,183,144,761
31,5,DL,N960DL,1802,13851,OKC,10397,ATL,1014,1312,178,1311,1559,168,117,761
31,5,DL,N961DN,1803,10397,ATL,14492,RDU,1114,1113,0,1237,1219,0,83,356
31,5,DL,N961DN,1803,14492,RDU,10397,ATL,1330,1330,0,1502,1447,0,92,356
31,5,DL,N583NW,1804,11697,FLL,11433,DTW,1345,1433,48,1655,1716,21,190,1127
31,5,DL,N592NW,1805,11433,DTW,13204,MCO,1745,1956,131,2026,2229,123,161,957
31,5,DL,N144DA,1806,12892,LAX,11433,DTW,905,958,53,1639,1643,4,274,1979
31,5,HA,N492HA,119,12758,KOA,12173,HNL,1004,959,0,1048,1040,0,44,163
31,5,HA,N492HA,120,12173,HNL,12758,KOA,850,844,0,933,925,0,43,163
31,5,HA,N488HA,121,12402,ITO,12173,HNL,850,845,0,940,939,0,50,216
31,5,HA,N488HA,122,12173,HNL,12402,ITO,731,724,0,821,818,0,50,216
31,5,HA,N490HA,123,12173,HNL,12982,LIH,726,718,0,802,757,0,36,102
31,5,HA,N490HA,124,12982,LIH,12173,HNL,830,822,0,902,901,0,32,102
31,5,HA,N493HA,125,13830,OGG,12173,HNL,2014,2023,9,2047,2107,20,33,101
31,5,HA,N481HA,132,13830,OGG,12402,ITO,925,919,0,1002,959,0,37,121
31,5,HA,N491HA,135,13830,OGG,12173,HNL,1519,1519,0,1555,1603,8,36,101
31,5,HA,N493HA,141,12402,ITO,12173,HNL,1748,1748,0,1838,1841,3,50,216
31,5,HA,N493HA,142,12173,HNL,12402,ITO,1628,1627,0,1719,1726,7,51,216
31,5,HA,N491HA,143,12173,HNL,12982,LIH,1125,1125,0,1203,1206,3,38,102
31,5,HA,N491HA,144,12982,LIH,12173,HNL,1231,1240,9,1304,1315,11,33,102
31,5,HA,N484HA,145,13830,OGG,12173,HNL,905,903,0,939,940,1,34,101
31,5,HA,N485HA,148,12173,HNL,12758,KOA,1315,1309,0,1359,1403,4,44,163
31,5,HA,N493HA,152,13830,OGG,12402,ITO,1322,1324,2,1359,1403,4,37,121
31,5,HA,N478HA,155,13830,OGG,12173,HNL,815,809,0,849,844,0,34,101
31,5,HA,N478HA,156,12173,HNL,13830,OGG,711,705,0,747,741,0,36,101
31,5,HA,N493HA,157,13830,OGG,12173,HNL,1046,1040,0,1121,1119,0,35,101
31,5,OO,N983CA,6293,14771,SFO,14869,SLC,1047,1046,0,1342,1328,0,115,599
31,5,OO,N971SW,6293,14869,SLC,14771,SFO,802,827,25,925,1009,44,143,599
31,5,OO,N584SW,6294,13264,MFR,14771,SFO,1803,1754,0,1947,1923,0,104,329
31,5,OO,N291SW,6295,12892,LAX,11638,FAT,1826,1824,0,1939,1935,0,73,209
31,5,OO,N742SK,6296,12892,LAX,11298,DFW,1855,1850,0,2349,2330,0,174,1235
31,5,OO,N952SW,6297,14771,SFO,14057,PDX,906,905,0,1056,1054,0,110,550
31,5,OO,N939SW,6298,11292,DEN,13433,MOT,1540,1545,5,1834,1834,0,114,604
31,5,OO,N939SW,6298,13433,MOT,11292,DEN,1904,1912,8,1955,2057,62,111,604
31,5,OO,N980SW,6299,11292,DEN,10561,BFL,1853,1916,23,2027,2110,43,154,845
31,5,OO,N563SW,6300,12892,LAX,14262,PSP,902,855,0,959,959,0,57,110
31,5,OO,N897SK,2966,11638,FAT,14107,PHX,615,609,0,906,900,0,111,493
31,5,OO,N897SK,2966,14107,PHX,10140,ABQ,952,946,0,1112,1059,0,80,328
31,5,OO,N821AS,2969,14107,PHX,10561,BFL,1750,1743,0,1818,1812,0,88,425
31,5,OO,N885AS,2969,16218,YUM,14107,PHX,1605,1602,0,1659,1655,0,54,160
31,5,OO,N907SW,2971,14107,PHX,10561,BFL,2102,2103,1,2131,2139,8,89,425
31,5,OO,N907SW,2971,14262,PSP,14107,PHX,1805,1803,0,2014,2011,0,69,261
31,5,OO,N495CA,2600,14893,SMF,12892,LAX,1820,1818,0,1955,1949,0,95,373
31,5,OO,N866AS,2601,14869,SLC,12892,LAX,725,721,0,825,830,5,120,590
31,5,OO,N866AS,2602,12892,LAX,14107,PHX,1220,1215,0,1440,1429,0,80,370
31,5,OO,N866AS,2602,14107,PHX,12892,LAX,1510,1506,0,1530,1536,6,80,370
31,5,OO,N631SK,4690,13487,MSP,13244,MEM,1425,1424,0,1630,1638,8,125,700
31,5,OO,N613SK,4692,14057,PDX,12892,LAX,635,630,0,857,847,0,142,834
31,5,OO,N641CA,4693,12892,LAX,14747,SEA,1445,1452,7,1730,1743,13,165,954
31,5,OO,N432SW,4694,12129,HIB,13487,MSP,1242,1233,0,1348,1327,0,66,174
31,5,OO,N641CA,4695,12892,LAX,14057,PDX,843,837,0,1116,1130,14,153,834
31,5,OO,N641CA,4695,14107,PHX,12892,LAX,647,636,0,720,717,0,93,370
31,5,OO,N455CA,4697,10627,BIS,13487,MSP,1715,1714,0,1836,1830,0,81,386
31,5,OO,N582SW,5418,14698,SBP,14771,SFO,1716,1711,0,1825,1816,0,69,190
31,5,OO,N965SW,5268,14747,SEA,14771,SFO,530,527,0,744,747,3,134,679
31,5,OO,N971SW,5268,14771,SFO,15376,TUS,1055,1050,0,1358,1342,0,123,751
31,5,OO,N919SW,5269,11042,CLE,13342,MKE,1359,1352,0,1427,1411,0,88,328
31,5,OO,N701SK,6521,11292,DEN,14679,SAN,915,915,0,1034,1105,31,139,853
31,5,OO,N579SW,6487,14689,SBA,14771,SFO,830,810,0,955,956,1,85,262
31,5,OO,N957SW,6488,14771,SFO,14570,RNO,1246,1404,78,1346,1459,73,60,192
31,5,OO,N959SW,6490,14262,PSP,14771,SFO,1426,1420,0,1603,1554,0,97,421
31,5,OO,N959SW,6490,14771,SFO,14262,PSP,1231,1226,0,1356,1353,0,85,421
31,5,OO,N906SW,2908,14698,SBP,14107,PHX,1610,1609,0,1851,1837,0,101,509
31,5,OO,N886AS,2909,11695,FLG,14107,PHX,1755,1822,27,1848,1904,16,53,119
31,5,OO,N906SW,2909,14107,PHX,14262,PSP,1943,1938,0,1951,1936,0,68,261
31,5,OO,N496CA,2910,14107,PHX,16218,YUM,2250,2244,0,2336,2330,0,46,160
31,5,OO,N923SW,5252,13930,ORD,14108,PIA,809,805,0,905,857,0,56,130
31,5,OO,N923SW,5252,14108,PIA,13930,ORD,935,939,4,1024,1111,47,49,130
31,5,OO,N915SW,5253,11977,GRB,13930,ORD,1447,1750,183,1545,1847,182,58,173
31,5,OO,N915SW,5253,13930,ORD,11977,GRB,1323,1443,80,1417,1538,81,54,173
31,5,OO,N936SW,5254,11637,FAR,11292,DEN,610,609,0,724,733,9,134,627
31,5,OO,N494CA,5256,11109,COS,12266,IAH,555,550,0,919,942,23,144,809
31,5,OO,N652BR,5256,12266,IAH,12339,IND,1249,1247,0,1610,1602,0,141,844
31,5,OO,N980SW,5257,10627,BIS,11292,DEN,1301,1314,13,1343,1400,17,102,516
31,5,OO,N980SW,5257,11292,DEN,10627,BIS,949,1002,13,1231,1232,1,102,516
31,5,OO,N790SK,6480,14771,SFO,10372,ASE,1303,,,1614,,,131,848
31,5,OO,N961SW,6481,11292,DEN,15919,XNA,950,953,3,1238,1226,0,108,616
31,5,OO,N594SW,6482,11109,COS,11292,DEN,1106,1103,0,1152,1152,0,46,73
31,5,OO,N943SW,6484,14570,RNO,14771,SFO,1016,1008,0,1135,1111,0,79,192
31,5,OO,N772SK,6484,14771,SFO,10423,AUS,1312,1304,0,1843,1813,0,211,1504
31,5,OO,N954SW,6485,10713,BOI,11292,DEN,1008,1008,0,1200,1206,6,112,649
31,5,OO,N958SW,6511,12892,LAX,11638,FAT,2035,2116,41,2141,2214,33,66,209
31,5,OO,N927SW,6506,12892,LAX,10713,BOI,751,744,0,1057,1049,0,126,674
31,5,OO,N779SK,6508,10423,AUS,14771,SFO,600,614,14,801,807,6,241,1504
31,5,OO,N958SW,6510,14893,SMF,12892,LAX,1819,1939,80,1950,2058,68,91,373
31,5,OO,N869AS,2598,15376,TUS,12892,LAX,1740,1742,2,1815,1821,6,95,451
31,5,OO,N869AS,2599,14489,RDM,12892,LAX,825,825,0,1040,1022,0,135,726
31,5,OO,N495CA,2600,12892,LAX,14893,SMF,1630,1626,0,1750,1758,8,80,373
31,5,OO,N632SK,4686,12892,LAX,14057,PDX,1850,1846,0,2115,2111,0,145,834
31,5,OO,N614SK,4686,14107,PHX,12892,LAX,1748,2040,172,1815,2123,188,87,370
31,5,OO,N625CA,4687,12280,IDA,14869,SLC,630,624,0,740,709,0,70,188
31,5,OO,N679CA,4688,14057,PDX,12892,LAX,1531,1647,76,1745,1854,69,134,834
31,5,OO,N912EV,4689,14869,SLC,11109,COS,2019,2302,163,2205,45,160,106,411
31,5,OO,N411SW,5412,13930,ORD,13342,MKE,1710,1826,76,1800,1906,66,50,67
31,5,OO,N945SW,5414,14771,SFO,14489,RDM,2227,2226,0,2355,15,20,88,462
31,5,OO,N586SW,5415,13024,LMT,14057,PDX,545,538,0,706,644,0,81,241
31,5,OO,N969SW,5416,13891,ONT,14771,SFO,2000,1955,0,2126,2113,0,86,363
31,5,OO,N969SW,5416,14771,SFO,13891,ONT,1810,1808,0,1929,1921,0,79,363
31,5,OO,N658CT,5417,14057,PDX,14747,SEA,1730,1727,0,1822,1819,0,52,129
31,5,OO,N658CT,5417,14747,SEA,14057,PDX,1439,1439,0,1527,1533,6,48,129
31,5,OO,N594SW,6491,11292,DEN,15376,TUS,1217,1218,1,1419,1431,12,122,639
31,5,OO,N908SW,6491,15376,TUS,11292,DEN,1642,1642,0,1842,1859,17,120,639
31,5,OO,N925SW,6492,11292,DEN,11097,COD,2000,2018,18,2128,2201,33,88,391
31,5,OO,N270YV,6493,14771,SFO,13264,MFR,1950,1957,7,2121,2136,15,91,329
31,5,OO,N918SW,6495,11109,COS,12892,LAX,615,612,0,803,833,30,168,833
31,5,OO,N976SW,6497,11292,DEN,12992,LIT,950,1111,81,1253,1414,81,123,771
31,5,OO,N868CA,2584,12892,LAX,11603,EUG,2015,2022,7,2220,2235,15,125,748
31,5,OO,N435SW,2590,12892,LAX,14679,SAN,1830,1826,0,1915,1918,3,45,109
31,5,OO,N435SW,2590,14679,SAN,12892,LAX,1945,1938,0,2030,2022,0,45,109
31,5,OO,N899SK,2914,14107,PHX,10140,ABQ,1945,1938,0,2058,2042,0,73,328
31,5,OO,N496CA,2915,11695,FLG,14107,PHX,1255,1252,0,1339,1343,4,44,119
31,5,OO,N906SW,2915,14107,PHX,14698,SBP,1450,1446,0,1533,1543,10,103,509
31,5,OO,N944SW,2916,13476,MRY,14107,PHX,1220,1214,0,1507,1502,0,107,598
31,5,OO,N951SW,5258,12945,LEX,13930,ORD,1917,1915,0,1943,1929,0,86,323
31,5,OO,N951SW,5258,13930,ORD,12945,LEX,1636,1634,0,1847,1849,2,71,323
31,5,OO,N411SW,5259,13029,LNK,13930,ORD,1455,1521,26,1630,1644,14,95,466
31,5,OO,N411SW,5259,13930,ORD,13029,LNK,1248,1244,0,1425,1503,38,97,466
31,5,OO,N948SW,5260,12206,HRL,12266,IAH,515,515,0,631,618,0,76,295
31,5,OO,N652BR,5261,11109,COS,12266,IAH,846,836,0,1209,1211,2,143,809
31,5,OO,N973SW,5262,12266,IAH,10397,ATL,1435,1435,0,1736,1739,3,121,689
31,5,OO,N973SW,5262,15370,TUL,12266,IAH,1214,1230,16,1345,1402,17,91,429
31,5,OO,N937SW,6512,12892,LAX,11109,COS,745,734,0,1108,1044,0,143,833
31,5,OO,N920SW,6513,14679,SAN,11292,DEN,1743,,,2105,,,142,853
31,5,OO,N946SW,6516,11292,DEN,11648,FCA,1842,2011,89,2103,2302,119,141,752
31,5,OO,N908SW,6517,15376,TUS,12892,LAX,600,554,0,639,639,0,99,451
31,5,OO,N908SW,6518,14057,PDX,12892,LAX,1027,1024,0,1255,1241,0,148,834
31,5,OO,N962SW,6519,12892,LAX,14831,SJC,1700,1652,0,1819,1842,23,79,308
31,5,OO,N962SW,6519,14831,SJC,12892,LAX,1918,1916,0,2045,2028,0,87,308
31,5,OO,N299SW,6329,10157,ACV,14771,SFO,838,829,0,1005,936,0,87,250
31,5,OO,N299SW,6329,14771,SFO,10157,ACV,648,649,1,813,811,0,85,250
31,5,OO,N291SW,6330,11638,FAT,12892,LAX,2004,1951,0,2118,2054,0,74,209
31,5,OO,N702BR,2585,11603,EUG,12892,LAX,805,750,0,1020,951,0,135,748
31,5,OO,N912SW,6467,11292,DEN,10849,BZN,1503,1528,25,1653,1722,29,110,524
31,5,OO,N982SW,6468,11292,DEN,11122,CPR,2207,2249,42,2310,2400,50,63,230
31,5,OO,N795SK,6468,14908,SNA,11292,DEN,1753,1836,43,2105,2146,41,132,846
31,5,OO,N970SW,6469,11003,CID,13930,ORD,1313,1330,17,1417,1500,43,64,196
31,5,OO,N970SW,6469,11292,DEN,11003,CID,949,946,0,1243,1307,24,114,692
31,5,OO,N792SK,6470,12892,LAX,14869,SLC,2010,2040,30,2301,2313,12,111,590
31,5,OO,N718SK,6471,12892,LAX,10372,ASE,1626,,,1931,,,125,737
31,5,OO,N938SW,6472,10140,ABQ,12892,LAX,1635,1625,0,1735,1742,7,120,677
31,5,OO,N764SK,5161,14893,SMF,11292,DEN,1802,1757,0,2122,2113,0,140,909
31,5,OO,N774SK,5162,11292,DEN,12012,GUC,1104,,,1202,,,58,152
31,5,OO,N774SK,5162,12012,GUC,11292,DEN,1237,,,1338,,,61,152
31,5,OO,N786SK,5163,11292,DEN,11775,FSD,1446,1444,0,1714,1711,0,88,483
31,5,OO,N786SK,5163,11775,FSD,11292,DEN,1749,1741,0,1823,1837,14,94,483
31,5,OO,N791SK,5164,12266,IAH,13891,ONT,1003,1018,15,1134,1154,20,211,1334
31,5,OO,N791SK,5164,13891,ONT,12266,IAH,1212,1223,11,1716,1723,7,184,1334
31,5,OO,N569SW,5538,13264,MFR,14771,SFO,740,738,0,943,927,0,123,329
31,5,OO,N693BR,5539,14771,SFO,14869,SLC,751,746,0,1043,1034,0,112,599
31,5,OO,N782SK,5595,10372,ASE,11292,DEN,730,,,825,,,55,125
31,5,OO,N978SW,5595,11292,DEN,12278,ICT,950,951,1,1210,1239,29,80,420
31,5,OO,N707SK,5597,12892,LAX,12889,LAS,2033,2127,54,2142,2230,48,69,236
31,5,OO,N962SW,5598,11638,FAT,12892,LAX,621,614,0,729,724,0,68,209
31,5,OO,N423SW,2593,14107,PHX,12892,LAX,1900,1856,0,1920,1928,8,80,370
31,5,OO,N464SW,2594,12892,LAX,14893,SMF,1150,1146,0,1315,1317,2,85,373
31,5,OO,N464SW,2594,14893,SMF,12892,LAX,1345,1340,0,1510,1457,0,85,373
31,5,OO,N465SW,2595,12892,LAX,13476,MRY,2045,2039,0,2150,2144,0,65,266
31,5,OO,N417SW,2596,15376,TUS,12892,LAX,715,710,0,755,746,0,100,451
31,5,OO,N864AS,2597,12892,LAX,15376,TUS,1955,1950,0,2215,2205,0,80,451
31,5,OO,N869AS,2598,12892,LAX,15376,TUS,1450,1446,0,1710,1707,0,80,451
31,5,OO,N459SW,4683,12389,ISN,13487,MSP,1401,1354,0,1551,1537,0,110,546
31,5,OO,N459SW,4683,13487,MSP,12389,ISN,1130,1142,12,1336,1328,0,126,546
31,5,OO,N945SW,5593,14771,SFO,14747,SEA,1650,1649,0,1901,1901,0,131,679
31,5,OO,N986CA,5594,11292,DEN,11540,ELP,1510,1556,46,1656,1806,70,106,563
31,5,OO,N913SW,5594,11775,FSD,11292,DEN,1153,1151,0,1232,1241,9,99,483
31,5,OO,N988CA,5419,13342,MKE,13930,ORD,1345,1359,14,1436,1435,0,51,67
31,5,OO,N584SW,5421,10157,ACV,10930,CEC,2316,2251,0,2349,2315,0,33,56
31,5,OO,N584SW,5421,14893,SMF,10157,ACV,2147,2137,0,2251,2240,0,64,207
31,5,OO,N965SW,5422,14771,SFO,13891,ONT,2302,2257,0,21,10,0,79,363
31,5,OO,N658CT,5423,14057,PDX,14747,SEA,1321,1319,0,1414,1414,0,53,129
31,5,OO,N982SW,6497,11638,FAT,11292,DEN,545,616,31,910,921,11,145,844
31,5,OO,N910SW,6498,10713,BOI,12892,LAX,1110,1200,50,1228,1300,32,138,674
31,5,OO,N962SW,6499,12892,LAX,14831,SJC,810,807,0,930,918,0,80,308
31,5,OO,N962SW,6499,14831,SJC,12892,LAX,1003,949,0,1131,1102,0,88,308
31,5,OO,N764SK,6501,11292,DEN,11109,COS,2208,2232,24,2244,2325,41,36,73
31,5,OO,N785SK,6502,14771,SFO,14683,SAT,1040,1104,24,1602,1612,10,202,1482
31,5,OO,N693BR,6503,14771,SFO,11603,EUG,1915,2028,73,2046,2202,76,91,451
31,5,OO,N465SW,2575,10140,ABQ,12892,LAX,1255,1248,0,1355,1356,1,120,677
31,5,OO,N435SW,2586,11638,FAT,12892,LAX,1255,1245,0,1405,1346,0,70,209
31,5,OO,N613SK,4502,13796,OAK,12892,LAX,1940,1934,0,2100,2114,14,80,337
31,5,OO,N606SK,4503,12892,LAX,14679,SAN,855,849,0,952,954,2,57,109
31,5,OO,N606SK,4503,14893,SMF,12892,LAX,644,638,0,815,759,0,91,373
31,5,OO,N603SK,4504,12892,LAX,14679,SAN,1100,1100,0,1150,1148,0,50,109
31,5,OO,N603SK,4504,14831,SJC,12892,LAX,905,914,9,1025,1032,7,80,308
31,5,OO,N603SK,4505,12892,LAX,14893,SMF,1355,1357,2,1523,1518,0,88,373
31,5,OO,N603SK,4505,14679,SAN,12892,LAX,1233,1230,0,1320,1317,0,47,109
31,5,OO,N824SK,4506,13495,MSY,14869,SLC,740,735,0,1030,1019,0,230,1428
31,5,OO,N580SW,6327,12892,LAX,14679,SAN,1152,1210,18,1246,1303,17,54,109
31,5,OO,N580SW,6327,14679,SAN,12892,LAX,1312,1332,20,1400,1413,13,48,109
31,5,OO,N738SK,6328,12094,HDN,11292,DEN,605,558,0,703,706,3,58,141
31,5,OO,N915SW,5409,13342,MKE,13930,ORD,1735,,,1826,,,51,67
31,5,OO,N915SW,5409,13930,ORD,13342,MKE,1620,,,1705,,,45,67
31,5,OO,N930SW,5410,13930,ORD,11471,EAU,2127,2130,3,2243,2320,37,76,268
31,5,OO,N792SK,6485,11292,DEN,15376,TUS,1516,1634,78,1717,1906,109,121,639
31,5,OO,N983CA,6486,11122,CPR,11292,DEN,1758,1922,84,1858,2036,98,60,230
31,5,OO,N983CA,6486,11292,DEN,11122,CPR,1619,1619,0,1722,1749,27,63,230
31,5,OO,N863AS,2581,14570,RNO,12892,LAX,1000,954,0,1130,1122,0,90,391
31,5,OO,N413SW,2582,14831,SJC,12892,LAX,655,645,0,815,808,0,80,308
31,5,OO,N744SK,5204,14262,PSP,12266,IAH,1246,1247,1,1737,1740,3,171,1269
31,5,OO,N795SK,5205,10721,BOS,11042,CLE,535,522,0,754,749,0,139,563
31,5,OO,N926SW,5206,14679,SAN,12892,LAX,621,618,0,719,716,0,58,109
31,5,WN,N492WN,4829,15370,TUL,15016,STL,1730,1836,66,1835,1933,58,65,351
31,5,WN,N931WN,160,15376,TUS,11292,DEN,1600,1628,28,1750,1809,19,110,639
31,5,WN,N790SW,300,15376,TUS,11292,DEN,810,811,1,1000,948,0,110,639
31,5,WN,N782SA,45,15376,TUS,12889,LAS,1035,1032,0,1050,1050,0,75,365
31,5,WN,N7704B,228,15376,TUS,12889,LAS,1900,1946,46,1915,1958,43,75,365
31,5,WN,N280WN,478,15376,TUS,12889,LAS,700,655,0,715,706,0,75,365
31,5,WN,N756SA,4296,15376,TUS,12889,LAS,1215,1313,58,1230,1324,54,75,365
31,5,WN,N262WN,299,15376,TUS,12892,LAX,1815,1854,39,1845,1921,36,90,451
31,5,WN,N258WN,656,15376,TUS,12892,LAX,700,700,0,735,739,4,95,451
31,5,WN,N929WN,3397,15376,TUS,12892,LAX,940,938,0,1015,1005,0,95,451
31,5,WN,N450WN,153,15376,TUS,13232,MDW,1530,,,1950,,,200,1440
